date,close,high,low,open,volume,daily_returns,cumulative_returns,ma_20,ma_50,ma_200,rolling_volatility_20,year_over_year_growth,cagr,ma_3_month
2025-11-25,1539.699951,1559.599976,1525.099976,1535.900024,15033482,-0.01923694027537637,0.08920485083539753,1550.32500605,,,0.007525075854851464,,-0.04092778733380875,
2025-11-24,1535.900024,1550.0,1531.800049,1550.0,18433951,-0.0024679659160423695,0.08651673038794772,1548.35000605,,,0.007472652616760269,,-0.04092778733380875,
2025-11-21,1546.599976,1557.800049,1540.099976,1541.0,9615271,0.006966568027086506,0.09408602310276293,1547.4250060499999,,,0.007578327550643497,,-0.04092778733380875,
2025-11-20,1549.099976,1550.900024,1526.699951,1530.0,18171724,0.0016164490099539464,0.09585455737161186,1547.66000365,,,0.006976249119839936,,-0.04092778733380875,
2025-11-19,1518.900024,1522.300049,1512.0,1517.400024,5692366,-0.01949516007222507,0.07449069735977498,1546.38500365,,,0.00824806033130996,,-0.04092778733380875,
2025-11-18,1519.400024,1527.800049,1510.5,1521.699951,11045042,0.0003291855896370155,0.07484440421354477,1545.2400024,,,0.0082506694127134,,-0.04092778733380875,
2025-11-17,1518.300049,1523.699951,1511.5,1520.900024,5871416,-0.0007239535228545924,0.0740662668205938,1543.3450073,,,0.007927403198433963,,-0.04092778733380875,
2025-11-14,1518.900024,1520.900024,1505.5,1505.5,7682823,0.0003951623398781301,0.07449069735977476,1541.4650085,,,0.007929405958639803,,-0.04092778733380875,
2025-11-13,1510.900024,1522.099976,1506.800049,1515.0,7196443,-0.005266969434191027,0.06883138769945818,1539.7600097,,,0.007856003259649252,,-0.04092778733380875,
2025-11-12,1511.5,1524.699951,1500.0,1505.0,12384459,0.0003970984118535359,0.06925581894605282,1538.4900085,,,0.007799959241167479,,-0.04092778733380875,
2025-11-11,1493.400024,1498.800049,1480.199951,1497.0,7127506,-0.011974843532914337,0.05645164781751566,1536.6900085,1531.2060034,,0.008148644907532877,,-0.04092778733380875,
2025-11-10,1489.300049,1501.0,1475.5,1477.900024,7068438,-0.0027453963667540826,0.05355126930194598,1534.00501095,1532.72000486,,0.007801257639681597,,-0.04092778733380875,
2025-11-07,1478.0,1498.400024,1475.900024,1494.599976,7821765,-0.007587489846379469,0.04555745974347736,1530.87501215,1533.12200438,,0.007909577948114413,,-0.04092778733380875,
2025-11-06,1496.099976,1501.599976,1476.199951,1484.0,16772678,0.01224626251691463,0.05836163087201429,1528.90001215,1533.86800292,,0.008520487070919893,,-0.04092778733380875,
2025-11-05,1473.099976,1473.099976,1473.099976,1473.099976,0,-0.015373304170148594,0.042091115598604345,1525.6150085,1534.15400146,,0.009037582732604686,,-0.04092778733380875,
2025-11-04,1473.099976,1492.800049,1470.099976,1483.900024,10007806,0.0,0.042091115598604345,1521.95500485,1534.56,,0.008903203213195522,,-0.04092778733380875,
2025-11-03,1484.699951,1495.0,1479.300049,1486.0,8452085,0.00787453342542177,0.050297096920720596,1517.8850036,1534.59,,0.008520558436426925,,-0.04092778733380875,
2025-10-31,1486.400024,1497.5,1482.300049,1490.400024,8758053,0.0011450616664026025,0.05149975186473843,1513.8300048,1534.8119995000002,,0.008526208360234957,,-0.04092778733380875,
2025-10-30,1488.5,1503.099976,1484.0,1500.0,9318663,0.0014127933033456497,0.05298530367264265,1510.0850036,1535.1699999799998,,0.008573717858149121,,-0.04092778733380875,
2025-10-29,1504.199951,1508.300049,1488.099976,1490.0,11884745,0.010547498152502666,0.06409166421774226,1506.79999995,1535.16999998,,0.008942711840647363,,-0.04092778733380875,
2025-10-28,1486.900024,1492.0,1477.599976,1484.099976,17631577,-0.011501082012733033,0.05185345871850844,1504.1600036,1534.75600094,,0.008307060814786892,,-0.04092778733380875,
2025-10-27,1484.099976,1485.0,1458.0,1463.0,14113867,-0.001883144767505951,0.04987266638153964,1501.5700012,1532.87600094,,0.008305282462766995,,-0.04092778733380875,
2025-10-24,1451.599976,1459.800049,1441.0,1450.0,9700837,-0.021898794235948427,0.026881720886503757,1496.8200012000002,1530.06199948,,0.009184921344882172,,-0.04092778733380875,
2025-10-23,1448.400024,1482.900024,1444.599976,1475.0,18707090,-0.002204431009166674,0.024618030978235117,1491.7850036,1527.51800044,,0.009120636773585595,,-0.04092778733380875,
2025-10-21,1465.199951,1474.0,1460.0,1468.0,2066169,0.011598955206866268,0.036502529623699154,1489.09999995,1525.41399898,,0.008864008393916597,,-0.04092778733380875,
2025-10-20,1466.800049,1473.800049,1433.300049,1440.0,24721978,0.00109206801358952,0.03763446088230582,1486.4700011999998,1523.95399898,,0.008875109275305411,,-0.04092778733380875,
2025-10-17,1416.800049,1423.300049,1399.099976,1401.0,19335561,-0.034087809060333596,0.0022637755053276365,1481.3950012,1521.37800044,,0.011441941778399755,,-0.04092778733380875,
2025-10-16,1398.300049,1400.5,1375.0,1375.099976,12315932,-0.013057594127737104,-0.010823378084154345,1475.3650024499998,1518.1600024,,0.01160197370675271,,-0.04092778733380875,
2025-10-15,1374.300049,1384.0,1372.699951,1383.0,10882743,-0.017163698175626685,-0.027801307065103864,1468.5350037,1514.4820043599998,,0.011966190065737875,,-0.04092778733380875,
2025-10-14,1375.900024,1388.0,1370.099976,1380.0,9768174,0.001164210829479595,-0.026669462818383116,1461.7550049,1510.8360058199999,,0.011984462176271976,,-0.04092778733380875,
2025-10-13,1375.0,1377.699951,1367.800049,1376.900024,7600682,-0.0006541347367546857,-0.027306152133097727,1455.8350037,1506.9220067999997,,0.011885731126506326,,-0.04092778733380875,
2025-10-10,1381.699951,1388.0,1375.099976,1377.800049,6373084,0.004872691636363724,-0.022566514955854267,1450.4549988,1503.0480053400001,,0.012050790908818049,,-0.04092778733380875,
2025-10-09,1377.800049,1380.0,1369.099976,1374.0,8826633,-0.0028225390014507967,-0.02532535908871536,1445.44500125,1499.3020067999998,,0.012016377527955376,,-0.04092778733380875,
2025-10-08,1367.400024,1389.0,1364.5,1384.800049,8525081,-0.0075482832269807565,-0.03268247933246948,1439.01000365,1495.7620068,,0.011459112860943052,,-0.04092778733380875,
2025-10-07,1384.800049,1395.900024,1375.900024,1376.0,11244040,0.012724897392571544,-0.020373463135938463,1434.5950073,1492.5700073,,0.01176447760316283,,-0.04092778733380875,
2025-10-06,1375.0,1377.400024,1359.0,1360.0,12396580,-0.007076869333646263,-0.02730615213309784,1429.6900085,1489.22400632,,0.011775302750877754,,-0.04092778733380875,
2025-10-03,1363.400024,1371.599976,1356.900024,1363.199951,12842347,-0.00843634618181821,-0.035512134162627884,1423.6250121500002,1485.36800778,,0.011517301221196754,,-0.04092778733380875,
2025-10-01,1368.699951,1378.599976,1362.699951,1367.0,12045916,0.0038872868613064604,-0.03176289315386871,1417.7400085,1481.6120068,,0.011600166923643355,,-0.04092778733380875,
2025-09-30,1364.0,1377.099976,1362.800049,1377.099976,14604684,-0.003433879716709387,-0.035087702916033026,1411.5150085,1477.9920068000001,,0.01153041727021822,,-0.04092778733380875,
2025-09-29,1372.800049,1389.0,1368.0,1381.599976,14231999,0.006451648826979461,-0.028862427626413223,1404.9450134,1474.7100073,,0.011286740286819887,,-0.04092778733380875,
2025-09-26,1377.599976,1382.699951,1366.0,1372.0,9879109,0.0034964501957124305,-0.025466893471423946,1399.480011,1471.67400634,,0.011295240412271632,,-0.04092778733380875,
2025-09-25,1372.400024,1384.5,1369.0,1381.300049,11411143,-0.003774645826503664,-0.02914541079477173,1393.8950134000002,1468.26200682,,0.011286711203977166,,-0.04092778733380875,
2025-09-24,1383.0,1396.0,1380.400024,1385.300049,5922759,0.007723678092853126,-0.02164684247278137,1390.4650146,1465.1100073,,0.010722187959639428,,-0.04092778733380875,
2025-09-23,1389.800049,1395.0,1376.800049,1391.0,14014702,0.004916882863340577,-0.0168363945982406,1387.53501585,1462.19400876,,0.010845247739126948,,-0.04092778733380875,
2025-09-22,1390.599976,1410.699951,1388.0,1403.900024,7757970,0.0005755698458749237,-0.016270515273409725,1383.8050171,1459.2300073,,0.010387884563864108,,-0.04092778733380875,
2025-09-19,1407.400024,1417.0,1403.599976,1414.900024,13461373,0.012081150790987927,-0.004385931030886914,1380.83501585,1456.4520067999997,,0.010870500830158286,,-0.04092778733380875,
2025-09-18,1415.0,1422.0,1410.699951,1420.400024,9332642,0.0054000112763958885,0.0009903961684847307,1380.7450133999998,1453.43000728,,0.007923958744913695,,-0.04092778733380875,
2025-09-17,1413.800049,1416.199951,1406.900024,1407.0,7519417,-0.0008480219081272722,0.00014153438270891883,1381.5200134000002,1450.3560082599997,,0.007314658479225457,,-0.04092778733380875,
2025-09-16,1405.300049,1408.0,1398.199951,1404.699951,8686961,-0.006012165585941309,-0.005871482131377337,1383.0700133999999,1447.19400876,,0.006236782382443723,,-0.04092778733380875,
2025-09-15,1399.300049,1400.800049,1388.599976,1393.0,5396697,-0.004269550836684011,-0.010115964376614772,1384.24001465,1443.7820092600002,,0.006352690775932332,,-0.04092778733380875,
2025-09-12,1395.0,1396.300049,1380.5,1383.300049,7403368,-0.0030729999638554606,-0.013157877982306498,1385.24001465,1440.88801024,,0.006405890718951666,,-0.04092778733380875,
2025-09-11,1383.300049,1385.5,1375.0,1376.0,9766072,-0.008387061648745586,-0.021434583697247822,1385.3200195499999,1437.8360107400001,,0.006637821090653337,,-0.04092778733380875,
2025-09-10,1377.0,1388.5,1374.099976,1383.900024,7790815,-0.00455436187149294,-0.025891324718018693,1385.2800171000001,1434.44401122,,0.006688761319884572,,-0.04092778733380875,
2025-09-09,1376.199951,1381.199951,1368.699951,1376.599976,9754452,-0.0005810087145968756,-0.026457290347321916,1385.72001345,1430.9860107200002,,0.006452637127533672,,-0.04092778733380875,
2025-09-08,1378.5,1386.0,1372.400024,1380.0,6986720,0.0016713043757403678,-0.024830204156709224,1385.405011,1428.17801024,,0.0057737307661895046,,-0.04092778733380875,
2025-09-05,1375.0,1381.0,1359.300049,1363.0,5777575,-0.0025389916575988547,-0.027306152133097727,1385.405011,1425.2900097600002,,0.005575527087019247,,-0.04092778733380875,
2025-09-04,1359.300049,1374.0,1357.099976,1371.800049,13223177,-0.011418146181818245,-0.03841251267819734,1385.2000122499999,1422.1100097600001,,0.005846677240734231,,-0.04092778733380875,
2025-09-03,1372.599976,1376.5,1360.5,1369.699951,7847563,0.009784393820764237,-0.029003962009121698,1385.3950135,1419.1840088,,0.006198293885830318,,-0.04092778733380875,
2025-09-02,1366.5,1384.5,1354.5,1354.800049,11517006,-0.004444103239587993,-0.033319168647184094,1385.5200135,1416.29600832,,0.006233145267353486,,-0.04092778733380875,
2025-09-01,1353.900024,1363.199951,1340.599976,1356.0,11232238,-0.009220619099890248,-0.0422325643842536,1384.5750122499999,1413.1440088,,0.006377397974485106,,-0.04092778733380875,
2025-08-29,1357.199951,1403.5,1350.0,1381.099976,18758842,0.0024373490963169875,-0.03989815079057368,1383.555011,1410.42000734,,0.006345265410834566,,-0.04092778733380875,
2025-08-28,1385.900024,1392.199951,1366.5,1389.900024,13161813,0.02114653259370769,-0.0195953257429875,1384.230011,1408.35200684,,0.007957366349278032,,-0.04092778733380875,
2025-08-26,1384.900024,1410.0,1381.599976,1408.0,12145259,-0.0007215527690906942,-0.020302739450527074,1384.3250122,1406.49000732,,0.0077769825886121685,,-0.04092778733380875,
2025-08-25,1412.599976,1419.5,1405.699951,1414.699951,5979407,0.020001409141429782,-0.0007074137075391285,1385.4650085500002,1404.82000732,,0.008916920153736602,,-0.04092778733380875,
2025-08-22,1409.199951,1423.400024,1407.900024,1420.0,5818868,-0.002406926984118707,-0.0031126379985162433,1386.3950073,1403.5420068199999,,0.008946666603227576,,-0.04092778733380875,
2025-08-21,1424.800049,1431.900024,1420.300049,1425.0,11021323,0.011070180629036752,0.007923085165644217,1387.2650085500002,1402.5760082800002,,0.00888161225295208,,-0.04092778733380875,
2025-08-20,1413.0,1424.900024,1410.0,1413.0,8725641,-0.008281898227250784,-0.0004244312465943034,1387.16500855,1401.1420092600001,,0.0090224368235776,,-0.04092778733380875,
2025-08-19,1420.099976,1421.0,1389.099976,1390.0,14384719,0.005024753007784932,0.004598189099007666,1387.4800049,1399.8160083,,0.009089806342338216,,-0.04092778733380875,
2025-08-18,1381.699951,1394.900024,1377.0,1390.0,11785109,-0.02704036733256021,-0.022566514955854267,1386.3,1397.6800073200002,,0.01089128946886097,,-0.04092778733380875,
2025-08-14,1373.800049,1380.699951,1370.099976,1377.300049,7126128,-0.005717523543575909,-0.02815501391887365,1385.025,1395.07200928,,0.010920409866471905,,-0.04092778733380875,
2025-08-13,1377.099976,1386.263451,1372.020288,1382.478519,7457021,0.0024020431520599406,-0.025820600325193732,1384.1299988,1392.87600832,,0.010930699429982055,,-0.04092778733380875,
2025-08-12,1374.908813,1396.323287,1369.729426,1376.402846,12244664,-0.0015911430093583645,-0.027370659066847214,1383.710437,1390.6921850600002,,0.010780111407694172,,-0.04092778733380875,
2025-08-11,1380.685669,1382.478557,1355.785119,1364.550161,9997486,0.00420162846101424,-0.023284031945964956,1383.89472045,1389.27389892,,0.010773853982825623,,-0.04092778733380875,
2025-08-08,1362.358887,1391.641835,1359.569977,1379.490416,8793606,-0.013273681628979017,-0.03624864874785427,1383.20266725,1387.5530761799998,,0.011187481112705278,,-0.04092778733380875,
2025-08-07,1383.872925,1388.155746,1360.565987,1382.179615,9976705,0.01579175517207143,-0.021029323362127372,1383.4713135,1385.92653566,,0.011759074312894994,,-0.04092778733380875,
2025-08-06,1387.259521,1390.347165,1377.797312,1386.363077,5834312,0.00244718712160652,-0.018633598929828743,1384.08428955,1384.3357251,,0.011749455845919469,,-0.04092778733380875,
2025-08-05,1386.163696,1405.386969,1382.578042,1405.386969,9315972,-0.0007899206914147028,-0.019408800555893224,1385.4274719,1383.72299804,,0.011417242230145236,,-0.04092778733380875,
2025-08-04,1405.88501,1410.466687,1386.163726,1389.550225,6312820,0.014227261943815739,-0.005457672701601468,1387.0917236,1383.8746972600002,,0.011637414302809823,,-0.04092778733380875,
2025-08-01,1388.155762,1400.307303,1378.793253,1381.382885,10321171,-0.012610738341964356,-0.01799958576116989,1388.1745117,1384.1518115200001,,0.011986254503920468,,-0.04092778733380875,
2025-07-31,1384.669678,1397.020374,1376.701502,1382.578056,17065827,-0.0025113060763278794,-0.020465689368404316,1389.7129944,1384.3272046000002,,0.011781568302512355,,-0.04092778733380875,
2025-07-30,1404.490601,1417.638164,1395.72568,1412.458777,7209849,0.014314549755021,-0.0064440967421180995,1392.0775269,1384.9170166200001,,0.012141577598988594,,-0.04092778733380875,
2025-07-29,1411.462769,1414.550412,1377.498442,1377.498442,10750072,0.0049641969800551244,-0.0015118895276493571,1393.3556641500002,1385.51227298,,0.011292886533775847,,-0.04092778733380875,
2025-07-28,1382.080078,1402.199795,1379.490445,1386.761454,7748361,-0.02081719167188323,-0.02229760790544877,1393.21466685,1385.5978735600002,,0.012300804088130864,,-0.04092778733380875,
2025-07-25,1386.163696,1395.426749,1378.593954,1393.335127,11854722,0.0029546898656620524,-0.019408800555893446,1391.8928528499998,1385.9731470000002,,0.011397170950610951,,-0.04092778733380875,
2025-07-24,1397.319214,1417.339231,1390.446638,1413.554299,14740507,0.008047763790229867,-0.011517234207989113,1391.298816,1386.2235303,,0.01156211468055016,,-0.04092778733380875,
2025-07-23,1418.932861,1420.327316,1408.773486,1420.327316,8354596,0.015467938022642791,0.003772555949732137,1391.0054566,1387.1021875200001,,0.011829645228914977,,-0.04092778733380875,
2025-07-22,1407.179932,1426.203928,1405.088188,1421.721829,20396320,-0.008282935241711864,-0.004541627128607062,1390.7144531999998,1387.9777856800001,,0.011829682798587045,,-0.04092778733380875,
2025-07-21,1422.916992,1470.128459,1417.438871,1459.172217,22442744,0.011183402805946097,0.006590984831765345,1390.8553040000002,1389.0621265,,0.012049305108396757,,-0.04092778733380875,
2025-07-18,1470.128418,1478.89346,1463.255842,1478.89346,10296318,0.03317932547396274,0.03998899473665518,1395.27672735,1391.1846948599998,,0.01241097833307739,,-0.04092778733380875,
2025-07-17,1470.526855,1483.674297,1468.036801,1481.483097,11854613,0.00027102190197925147,0.04027085453204626,1400.1130676500002,1393.13923098,,0.012256310896601468,,-0.04092778733380875,
2025-07-16,1479.690186,1485.068728,1465.6463,1467.140333,10409983,0.006231325166788482,0.046753120488168376,1405.24257815,1395.1810351800002,,0.012268508803186275,,-0.04092778733380875,
2025-07-15,1479.491089,1490.546909,1476.503023,1480.287834,8132454,-0.0001345531665234434,0.04661227654123845,1410.4716919500001,1397.3228564800002,,0.012239921796180038,,-0.04092778733380875,
2025-07-14,1477.797729,1494.032936,1473.216053,1486.263916,10311846,-0.0011445557277027785,0.04541437046543906,1415.32729495,1399.2188110600002,,0.012287665449900531,,-0.04092778733380875,
2025-07-11,1489.252075,1508.97336,1484.371665,1505.985294,7234991,0.007750956558683519,0.05351733183674012,1421.6719543499999,1401.2078515800001,,0.01166275844610851,,-0.04092778733380875,
2025-07-10,1511.164551,1518.634716,1501.503186,1513.654606,10047129,0.014713745488654117,0.06901851772527179,1428.0365356500001,1403.61914308,,0.011610330574449457,,-0.04092778733380875,
2025-07-09,1512.957397,1544.830101,1504.092777,1530.586938,8870660,0.0011864002492736336,0.07028680156117928,1434.3214294499999,1405.7302905400002,,0.011625322539197697,,-0.04092778733380875,
2025-07-08,1531.483398,1538.754408,1524.112811,1529.889788,7171261,0.012244892709295518,0.08339234861447098,1441.58741455,1408.0599585,,0.011683689968255435,,-0.04092778733380875,
2025-07-07,1535.36792,1538.654841,1518.933557,1520.527168,7251074,0.0025364440809954036,0.08614031272450995,1448.06156005,1410.4913159200003,,0.011491877693819845,,-0.04092778733380875,
2025-07-04,1521.224487,1523.913698,1511.164568,1517.937566,6603501,-0.009211754925816051,0.07613505434864254,1454.7149963,1412.8098046799998,,0.011248423362927347,,-0.04092778733380875,
2025-07-03,1511.762207,1525.806093,1506.981253,1514.750273,11283291,-0.006220173341188073,0.06944130777206503,1461.0696227499998,1415.05904784,,0.011402173098982614,,-0.04092778733380875,
2025-07-02,1512.758301,1523.913699,1502.698381,1522.320088,6361002,0.0006588959529401084,0.07014595832166304,1466.48300775,1417.41421386,,0.011187968950500794,,-0.04092778733380875,
2025-07-01,1522.320068,1525.308134,1494.132597,1494.630608,10368523,0.0063207499794772914,0.07691008336576233,1472.0258727,1420.1946142400002,,0.011199638497858431,,-0.04092778733380875,
2025-06-30,1494.630615,1518.734421,1490.048938,1507.778179,8409527,-0.018188982449911406,0.05732218475928974,1477.65339955,1422.54722654,,0.01090659842289552,,-0.04092778733380875,
2025-06-27,1509.371704,1515.945425,1490.945298,1493.435353,11117052,0.009862697078501848,0.06775023318195039,1483.81379995,1425.2106615999999,,0.01098160468131086,,-0.04092778733380875,
2025-06-26,1489.351685,1492.837761,1459.271748,1463.255836,14657893,-0.013263809667919846,0.053587797316148045,1488.4154235,1427.4276952999999,,0.01161681381031787,,-0.04092778733380875,
2025-06-25,1461.463135,1466.542823,1454.690137,1458.176214,7525851,-0.018725295228037453,0.03385905476274553,1490.5419372000001,1429.1569579999998,,0.01222547867252208,,-0.04092778733380875,
2025-06-24,1445.028687,1469.132369,1437.359245,1459.17215,16402744,-0.011245201884616751,0.022233100971699393,1492.43437495,1430.8715307599998,,0.012367969097016127,,-0.04092778733380875,
2025-06-23,1451.004883,1457.977037,1436.263709,1447.219951,5989078,0.0041356936742944495,0.026460743941042475,1493.8387695,1432.4396289,,0.01217343088224832,,-0.04092778733380875,
2025-06-20,1460.367432,1465.148386,1422.419017,1425.307505,29010635,0.006452458644138126,0.03308393944115329,1493.3507201999998,1434.31697754,,0.009670138447087985,,-0.04092778733380875,
2025-06-19,1427.598389,1434.17211,1420.028524,1424.411045,10007230,-0.022438902896596558,0.009902669239999717,1491.2042969,1435.79094484,,0.010860993442604742,,-0.04092778733380875,
2025-06-18,1424.411011,1437.060563,1420.02849,1424.311433,6681735,-0.0022326853438331407,0.007647874351689676,1488.4403381500001,1437.13516604,,0.010710868212801853,,-0.04092778733380875,
2025-06-17,1425.506592,1442.239809,1420.12817,1442.239809,10366599,0.0007691466799535362,0.008422903368809465,1485.7411133,1437.9272973999998,,0.010720375200899503,,-0.04092778733380875,
2025-06-16,1432.080444,1436.662121,1418.733726,1421.22378,8458093,0.004611590038862579,0.01307333638494601,1483.4552490499998,1438.8709058000002,,0.010815795646315839,,-0.04092778733380875,
2025-06-13,1422.219849,1429.789592,1408.673974,1418.335338,9757276,-0.006885503563234141,0.006097816317449878,1480.10363775,1439.0633032599999,,0.010649796188057182,,-0.04092778733380875,
2025-06-12,1435.865234,1451.203997,1428.693925,1447.71792,8828114,0.009594427338076139,0.015750748711104823,1476.3386719,1439.59660892,,0.010275667751797448,,-0.04092778733380875,
2025-06-11,1443.13623,1462.757814,1437.359255,1440.048587,8195700,0.005063842920511874,0.020894350948970297,1472.84761355,1439.96333254,,0.01038491603556888,,-0.04092778733380875,
2025-06-10,1432.777588,1448.11635,1430.287533,1444.23184,7913181,-0.007177868440043311,0.013566505606675161,1467.9123230500002,1440.3588843,,0.009846578445515258,,-0.04092778733380875,
2025-06-09,1443.036743,1451.702086,1439.550666,1451.204075,7885125,0.007160326268308426,0.020823972481448294,1463.2957642000001,1440.81761964,,0.010042646222540185,,-0.04092778733380875,
2025-06-06,1437.75769,1445.725866,1431.283548,1435.267636,8182161,-0.003658294236517534,0.017089498026420458,1459.12242435,1441.93877442,,0.009939498165260652,,-0.04092778733380875,
2025-06-05,1436.662109,1448.913107,1417.936848,1422.319369,13716817,-0.0007620067050378987,0.01631446900930067,1455.3674194500002,1443.19601562,,0.009914692376387651,,-0.04092778733380875,
